NO_OF_FRAMES	2130
NO_OF_CAMERAS	6
NO_OF_MARKERS	31
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:10:36.270	4128673.93321610
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RASI	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RASI X	RASI Y	RASI Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
1540	15.39000	381.245	-139.988	827.849	370.242	-241.343	808.459	207.871	-220.222	805.474	228.259	-115.432	829.885	290.612	-289.953	653.621	298.571	-168.720	600.127	506.858	-231.508	597.192	93.862	-234.663	578.113	553.697	-225.285	531.382	44.277	-234.631	501.869	353.868	-323.111	167.613	259.475	-320.849	174.555	0.000	0.000	0.000	596.650	-179.155	278.978	535.915	-219.955	238.384	18.824	-170.569	242.843	72.291	-210.847	208.242	506.632	47.734	288.020	444.087	35.057	317.753	118.289	60.239	270.863	182.292	45.618	301.199	366.666	129.661	304.453	431.589	131.622	320.198	410.404	220.203	302.204	485.273	128.452	301.833	503.319	197.622	300.223	261.544	137.235	295.145	189.081	140.698	306.696	197.766	230.406	291.175	131.279	129.216	284.751	110.811	200.325	275.196
1541	15.40000	381.214	-139.964	827.873	370.203	-241.327	808.440	207.817	-220.226	805.479	228.232	-115.426	829.909	290.582	-289.956	653.613	298.604	-168.655	600.197	506.870	-231.512	597.198	93.850	-234.653	578.109	553.654	-225.277	531.374	44.250	-234.628	501.880	353.867	-323.097	167.614	259.445	-320.836	174.563	0.000	0.000	0.000	596.634	-179.201	278.917	535.850	-219.999	238.397	18.869	-170.547	242.759	72.292	-210.848	208.234	506.642	47.674	288.035	444.078	35.071	317.709	118.285	60.242	270.876	182.287	45.629	301.206	366.670	129.664	304.431	431.614	131.636	320.193	410.436	220.181	302.202	485.237	128.478	301.741	503.342	197.617	300.192	261.513	137.265	295.188	189.063	140.739	306.708	197.707	230.444	291.246	131.229	129.205	284.845	110.767	200.342	275.225
1542	15.41000	381.186	-139.952	827.887	370.181	-241.308	808.437	207.792	-220.197	805.447	228.199	-115.426	829.936	290.552	-289.944	653.629	298.554	-168.549	600.185	506.845	-231.537	597.186	93.817	-234.659	578.082	553.657	-225.323	531.357	44.236	-234.634	501.802	353.836	-323.100	167.605	259.421	-320.823	174.584	0.000	0.000	0.000	596.633	-179.242	278.916	535.841	-220.000	238.362	18.878	-170.524	242.742	72.334	-210.835	208.229	506.648	47.679	287.993	444.054	35.094	317.706	118.263	60.263	270.885	182.271	45.651	301.205	366.693	129.643	304.409	431.616	131.664	320.178	410.446	220.234	302.101	485.175	128.509	301.653	503.354	197.623	300.150	261.464	137.311	295.206	189.059	140.748	306.713	197.655	230.436	291.347	131.223	129.250	284.863	110.767	200.356	275.329
1543	15.42000	381.127	-139.933	827.914	370.155	-241.303	808.445	207.758	-220.189	805.451	228.191	-115.386	829.907	290.551	-289.902	653.599	298.559	-168.465	600.229	506.836	-231.528	597.163	93.812	-234.656	578.041	553.596	-225.332	531.324	44.208	-234.641	501.790	353.819	-323.082	167.610	259.383	-320.811	174.559	0.000	0.000	0.000	596.606	-179.252	278.857	535.765	-220.065	238.383	18.892	-170.514	242.714	72.334	-210.828	208.236	506.620	47.701	287.932	444.113	35.067	317.743	118.319	60.318	270.851	182.277	45.669	301.212	366.694	129.645	304.397	431.630	131.641	320.180	410.383	220.231	302.053	485.217	128.491	301.654	503.385	197.626	300.112	261.530	137.325	295.193	189.023	140.740	306.811	197.658	230.486	291.396	131.221	129.266	284.887	110.761	200.361	275.353
1544	15.43000	381.119	-139.946	827.903	370.118	-241.276	808.423	207.709	-220.184	805.453	228.144	-115.381	829.911	290.529	-289.905	653.604	298.487	-168.389	600.236	506.804	-231.544	597.159	93.787	-234.671	578.027	553.620	-225.370	531.307	44.247	-234.623	501.741	353.786	-323.061	167.586	259.365	-320.772	174.518	0.000	0.000	0.000	596.550	-179.296	278.856	535.759	-220.038	238.315	18.906	-170.493	242.710	72.342	-210.820	208.202	506.649	47.682	287.944	444.096	35.066	317.737	118.312	60.320	270.895	182.285	45.696	301.220	366.740	129.623	304.415	431.647	131.658	320.153	410.453	220.226	302.055	485.206	128.492	301.628	503.421	197.609	300.060	261.512	137.346	295.246	189.081	140.797	306.768	197.683	230.513	291.456	131.231	129.308	284.898	110.801	200.410	275.367
1545	15.44000	381.057	-139.894	827.948	370.103	-241.253	808.453	207.708	-220.158	805.403	228.082	-115.400	829.927	290.490	-289.898	653.574	298.464	-168.372	600.259	506.788	-231.567	597.153	93.762	-234.650	578.021	553.587	-225.376	531.294	44.262	-234.627	501.709	353.773	-323.056	167.616	259.335	-320.772	174.519	0.000	0.000	0.000	596.560	-179.265	278.843	535.724	-220.055	238.334	18.915	-170.470	242.693	72.364	-210.812	208.201	506.627	47.661	287.939	444.112	35.058	317.736	118.339	60.384	270.848	182.300	45.730	301.225	366.709	129.640	304.409	431.672	131.650	320.159	410.452	220.222	302.040	485.240	128.454	301.654	503.438	197.588	300.052	261.526	137.374	295.292	189.040	140.786	306.865	197.660	230.531	291.508	131.285	129.325	284.935	110.660	200.285	275.559
1546	15.45000	381.020	-139.872	827.965	370.052	-241.222	808.457	207.678	-220.156	805.403	228.035	-115.364	829.909	290.486	-289.874	653.581	298.468	-168.368	600.221	506.781	-231.570	597.132	93.738	-234.671	578.007	553.551	-225.363	531.252	44.225	-234.653	501.697	353.742	-323.046	167.605	259.306	-320.734	174.531	0.000	0.000	0.000	596.547	-179.331	278.841	535.710	-220.051	238.261	18.953	-170.435	242.642	72.384	-210.808	208.203	506.663	47.660	287.932	444.118	35.062	317.719	118.338	60.351	270.898	182.344	45.734	301.252	366.762	129.643	304.499	431.694	131.654	320.137	410.477	220.251	301.993	485.253	128.455	301.643	503.473	197.568	300.080	261.514	137.403	295.320	189.058	140.820	306.870	197.685	230.569	291.527	131.303	129.369	284.927	110.824	200.436	275.440
1547	15.46000	380.978	-139.834	827.971	370.023	-241.211	808.481	207.656	-220.158	805.404	227.963	-115.382	829.882	290.457	-289.861	653.591	298.392	-168.304	600.309	506.771	-231.592	597.133	93.730	-234.655	577.974	553.554	-225.421	531.264	44.229	-234.634	501.637	353.705	-323.010	167.590	259.314	-320.701	174.500	0.000	0.000	0.000	596.469	-179.302	278.745	535.692	-220.080	238.222	18.999	-170.396	242.595	72.414	-210.782	208.171	506.667	47.637	287.874	444.112	35.042	317.729	118.341	60.379	270.861	182.338	45.752	301.266	366.792	129.663	304.514	431.720	131.630	320.154	410.534	220.208	302.107	485.278	128.446	301.650	503.500	197.549	300.118	261.546	137.454	295.338	189.049	140.797	306.903	197.699	230.584	291.615	131.296	129.379	284.984	110.639	200.300	275.684
1548	15.47000	380.920	-139.810	827.961	369.999	-241.212	808.534	207.587	-220.179	805.427	227.942	-115.360	829.861	290.455	-289.849	653.580	298.313	-168.222	600.331	506.766	-231.608	597.103	93.738	-234.667	577.977	553.543	-225.442	531.239	44.197	-234.658	501.658	353.711	-322.989	167.590	259.274	-320.671	174.505	0.000	0.000	0.000	596.489	-179.347	278.791	535.670	-220.083	238.221	18.989	-170.418	242.612	72.451	-210.800	208.162	506.682	47.608	287.896	444.104	35.046	317.711	118.332	60.371	270.912	182.362	45.758	301.290	366.815	129.690	304.543	431.735	131.622	320.211	410.582	220.224	302.105	485.263	128.404	301.651	503.508	197.549	300.148	261.568	137.488	295.332	189.080	140.815	306.914	197.677	230.596	291.676	131.318	129.373	285.031	110.783	200.475	275.549
1549	15.48000	380.828	-139.782	827.942	369.965	-241.195	808.541	207.552	-220.189	805.415	227.862	-115.375	829.830	290.443	-289.845	653.574	298.425	-168.235	600.259	506.743	-231.620	597.103	93.687	-234.651	577.929	553.564	-225.468	531.253	44.234	-234.607	501.572	353.687	-322.972	167.602	259.264	-320.666	174.530	0.000	0.000	0.000	596.509	-179.416	278.810	535.630	-220.104	238.192	19.036	-170.398	242.563	72.485	-210.796	208.189	506.689	47.609	287.915	444.136	35.021	317.736	118.355	60.389	270.986	182.372	45.781	301.281	366.849	129.711	304.576	431.785	131.627	320.217	410.671	220.203	302.153	485.327	128.415	301.679	503.591	197.525	300.257	261.546	137.500	295.357	189.100	140.849	306.960	197.646	230.619	291.728	131.327	129.402	285.063	110.812	200.474	275.631
1550	15.49000	380.836	-139.784	827.960	369.942	-241.184	808.557	207.496	-220.210	805.435	227.839	-115.375	829.827	290.427	-289.863	653.571	298.347	-168.235	600.318	506.729	-231.629	597.089	93.699	-234.631	577.880	553.474	-225.470	531.216	44.243	-234.628	501.567	353.688	-322.941	167.594	259.241	-320.634	174.503	0.000	0.000	0.000	596.465	-179.431	278.793	535.632	-220.085	238.148	19.095	-170.381	242.518	72.537	-210.769	208.149	506.690	47.586	287.911	444.133	35.016	317.744	118.403	60.443	270.924	182.367	45.799	301.313	366.898	129.716	304.578	431.814	131.633	320.238	410.720	220.205	302.172	485.389	128.402	301.707	503.682	197.498	300.285	261.531	137.516	295.384	189.116	140.888	306.946	197.688	230.663	291.734	131.304	129.395	285.101	110.814	200.508	275.639
1551	15.50000	380.806	-139.792	827.967	369.919	-241.159	808.579	207.517	-220.195	805.398	227.808	-115.368	829.792	290.398	-289.868	653.555	298.313	-168.141	600.378	506.718	-231.649	597.086	93.681	-234.661	577.887	553.472	-225.472	531.193	44.232	-234.622	501.541	353.663	-322.941	167.625	259.239	-320.605	174.513	0.000	0.000	0.000	596.392	-179.399	278.718	535.592	-220.102	238.124	19.122	-170.387	242.505	72.572	-210.784	208.151	506.725	47.586	287.909	444.167	35.028	317.719	118.394	60.442	270.964	182.379	45.808	301.338	366.950	129.764	304.653	431.844	131.662	320.242	410.800	220.225	302.159	485.402	128.414	301.655	503.752	197.489	300.269	261.575	137.509	295.472	189.105	140.887	306.974	197.680	230.677	291.743	131.298	129.432	285.101	110.805	200.501	275.650
1552	15.51000	380.760	-139.778	827.953	369.875	-241.174	808.611	207.462	-220.234	805.404	227.737	-115.396	829.782	290.383	-289.886	653.548	298.351	-168.141	600.350	506.677	-231.671	597.046	93.686	-234.663	577.868	553.448	-225.522	531.177	44.226	-234.603	501.508	353.653	-322.913	167.605	259.222	-320.586	174.518	0.000	0.000	0.000	596.413	-179.469	278.737	535.535	-220.124	238.140	19.162	-170.371	242.453	72.603	-210.763	208.114	506.757	47.588	287.929	444.176	35.049	317.760	118.393	60.433	271.007	182.388	45.843	301.377	366.979	129.774	304.691	431.902	131.648	320.266	410.837	220.248	302.132	485.456	128.411	301.708	503.816	197.486	300.236	261.591	137.549	295.515	189.090	140.915	306.975	197.689	230.703	291.748	131.329	129.449	285.092	110.647	200.408	275.779
1553	15.52000	380.718	-139.768	827.938	369.858	-241.173	808.621	207.454	-220.238	805.382	227.690	-115.408	829.761	290.358	-289.912	653.537	298.228	-168.132	600.447	506.691	-231.716	597.054	93.672	-234.667	577.818	553.482	-225.555	531.178	44.225	-234.611	501.495	353.655	-322.900	167.621	259.184	-320.557	174.524	0.000	0.000	0.000	596.336	-179.403	278.658	535.513	-220.121	238.146	19.180	-170.362	242.437	72.637	-210.771	208.130	506.780	47.589	287.947	444.248	35.033	317.782	118.426	60.455	270.950	182.417	45.862	301.335	367.055	129.747	304.743	431.965	131.647	320.287	410.880	220.273	302.077	485.493	128.411	301.723	503.841	197.499	300.190	261.593	137.582	295.545	189.131	140.940	306.994	197.695	230.712	291.790	131.366	129.463	285.128	110.653	200.382	275.766
1554	15.53000	380.667	-139.766	827.917	369.821	-241.185	808.628	207.386	-220.270	805.401	227.678	-115.413	829.732	290.343	-289.944	653.527	298.304	-168.150	600.341	506.683	-231.755	597.061	93.641	-234.666	577.785	553.453	-225.578	531.191	44.244	-234.609	501.452	353.650	-322.854	167.606	259.209	-320.529	174.513	0.000	0.000	0.000	596.349	-179.460	278.715	535.493	-220.097	238.110	19.190	-170.332	242.375	72.651	-210.799	208.135	506.796	47.590	287.936	444.239	35.068	317.806	118.442	60.455	270.960	182.370	45.853	301.400	367.045	129.807	304.673	431.978	131.652	320.296	410.952	220.263	302.096	485.525	128.385	301.741	503.939	197.490	300.292	261.651	137.544	295.635	189.125	140.921	306.995	197.700	230.706	291.810	131.372	129.450	285.090	110.707	200.399	275.738
1555	15.54000	380.654	-139.769	827.934	369.816	-241.206	808.684	207.356	-220.308	805.409	227.616	-115.453	829.738	290.330	-289.930	653.507	298.347	-168.199	600.345	506.669	-231.790	597.034	93.659	-234.678	577.795	553.440	-225.612	531.186	44.249	-234.619	501.429	353.636	-322.831	167.634	259.210	-320.517	174.511	0.000	0.000	0.000	596.357	-179.487	278.683	535.482	-220.087	238.092	19.213	-170.325	242.373	72.666	-210.757	208.101	506.794	47.595	287.910	444.246	35.053	317.796	118.507	60.466	270.935	182.404	45.829	301.408	367.081	129.788	304.698	431.988	131.649	320.320	410.969	220.262	302.172	485.545	128.398	301.761	503.984	197.476	300.325	261.609	137.588	295.584	189.155	140.915	307.009	197.699	230.695	291.831	131.416	129.459	285.122	110.727	200.406	275.780
1556	15.55000	380.615	-139.807	827.928	369.796	-241.241	808.686	207.340	-220.330	805.401	227.592	-115.465	829.709	290.326	-289.963	653.493	298.295	-168.195	600.391	506.647	-231.813	597.042	93.671	-234.682	577.746	553.412	-225.667	531.159	44.213	-234.653	501.442	353.649	-322.798	167.615	259.205	-320.475	174.499	0.000	0.000	0.000	596.422	-179.528	278.773	535.471	-220.099	238.109	19.213	-170.325	242.373	72.661	-210.792	208.093	506.857	47.549	288.011	444.290	35.026	317.815	118.505	60.469	270.928	182.452	45.829	301.353	367.080	129.808	304.708	432.022	131.658	320.359	411.013	220.262	302.254	485.599	128.357	301.860	504.012	197.454	300.402	261.703	137.572	295.548	189.208	140.929	306.989	197.757	230.717	291.814	131.430	129.447	285.132	110.904	200.532	275.680
1557	15.56000	380.608	-139.819	827.926	369.768	-241.277	808.713	207.354	-220.330	805.398	227.546	-115.506	829.714	290.291	-289.985	653.500	298.190	-168.084	600.524	506.659	-231.869	597.044	93.644	-234.690	577.747	553.420	-225.680	531.160	44.207	-234.663	501.429	353.646	-322.801	167.635	259.217	-320.467	174.500	0.000	0.000	0.000	596.335	-179.484	278.716	535.482	-220.079	238.100	19.213	-170.325	242.373	72.661	-210.793	208.092	506.864	47.537	287.989	444.239	35.042	317.787	118.540	60.463	270.909	182.544	45.824	301.291	367.110	129.840	304.694	432.029	131.622	320.400	411.038	220.269	302.319	485.569	128.378	301.849	504.042	197.444	300.475	261.746	137.552	295.464	189.213	140.864	307.013	197.794	230.681	291.840	131.472	129.434	285.167	110.953	200.555	275.667
1558	15.57000	380.565	-139.839	827.950	369.742	-241.312	808.694	207.309	-220.382	805.391	227.568	-115.544	829.721	290.299	-289.988	653.492	298.266	-168.093	600.410	506.636	-231.885	597.027	93.623	-234.668	577.675	553.416	-225.726	531.136	44.230	-234.649	501.382	353.652	-322.775	167.622	259.231	-320.471	174.495	0.000	0.000	0.000	596.375	-179.472	278.710	535.495	-220.070	238.074	19.256	-170.303	242.311	72.689	-210.769	208.073	506.842	47.549	288.025	444.274	35.022	317.826	118.548	60.438	270.896	182.535	45.825	301.291	367.162	129.793	304.812	432.063	131.614	320.420	411.074	220.245	302.372	485.621	128.339	301.914	504.077	197.424	300.539	261.782	137.541	295.425	189.247	140.882	306.987	197.829	230.680	291.770	131.519	129.461	285.088	111.000	200.558	275.672
1559	15.58000	380.568	-139.904	827.951	369.736	-241.341	808.713	207.292	-220.395	805.381	227.556	-115.560	829.729	290.288	-290.036	653.453	298.290	-168.074	600.415	506.637	-231.923	597.013	93.611	-234.695	577.679	553.413	-225.746	531.157	44.228	-234.646	501.384	353.663	-322.761	167.617	259.219	-320.455	174.490	0.000	0.000	0.000	596.365	-179.504	278.662	535.508	-220.096	238.070	19.248	-170.308	242.308	72.677	-210.767	208.042	506.866	47.530	288.042	444.318	34.992	317.857	118.579	60.452	270.901	182.544	45.803	301.260	367.196	129.811	304.833	432.094	131.613	320.480	411.106	220.224	302.380	485.625	128.329	301.931	504.110	197.400	300.542	261.836	137.518	295.435	189.284	140.895	306.943	197.888	230.676	291.728	131.536	129.453	285.053	110.836	200.390	275.798
1560	15.59000	380.538	-139.946	827.961	369.696	-241.377	808.700	207.316	-220.399	805.337	227.540	-115.609	829.760	290.277	-290.032	653.444	298.208	-168.066	600.484	506.622	-231.949	597.032	93.651	-234.700	577.668	553.410	-225.761	531.137	44.252	-234.622	501.343	353.665	-322.727	167.628	259.238	-320.448	174.509	0.000	0.000	0.000	596.386	-179.533	278.683	535.486	-220.096	238.072	19.249	-170.327	242.306	72.700	-210.779	208.015	506.906	47.517	288.092	444.350	34.989	317.905	118.587	60.453	270.833	182.564	45.825	301.243	367.164	129.789	304.868	432.115	131.598	320.473	411.097	220.219	302.379	485.637	128.311	301.950	504.117	197.409	300.551	261.810	137.508	295.376	189.284	140.884	306.919	197.919	230.677	291.658	131.590	129.437	284.992	111.037	200.546	275.487
1561	15.60000	380.555	-139.995	827.999	369.709	-241.399	808.657	207.312	-220.449	805.341	227.551	-115.641	829.770	290.257	-290.055	653.416	298.207	-168.009	600.524	506.608	-231.953	597.008	93.636	-234.672	577.646	553.417	-225.779	531.114	44.225	-234.622	501.336	353.669	-322.713	167.619	259.241	-320.427	174.485	0.000	0.000	0.000	596.411	-179.576	278.748	535.488	-220.107	238.055	19.252	-170.346	242.340	72.708	-210.762	207.990	506.913	47.516	288.075	444.369	34.973	317.934	118.650	60.464	270.801	182.583	45.813	301.196	367.202	129.804	304.887	432.151	131.563	320.524	411.059	220.211	302.432	485.648	128.298	301.963	504.129	197.401	300.550	261.869	137.443	295.412	189.321	140.849	306.940	198.001	230.654	291.510	131.577	129.409	284.905	111.059	200.497	275.444
1562	15.61000	380.551	-140.044	828.040	369.700	-241.448	808.651	207.291	-220.496	805.346	227.547	-115.693	829.808	290.266	-290.065	653.434	298.221	-168.010	600.537	506.611	-231.982	597.014	93.606	-234.664	577.631	553.396	-225.791	531.137	44.239	-234.614	501.335	353.679	-322.724	167.624	259.263	-320.420	174.490	0.000	0.000	0.000	596.393	-179.563	278.670	535.510	-220.099	238.062	19.264	-170.336	242.276	72.723	-210.789	207.989	506.919	47.503	288.149	444.420	34.961	317.981	118.641	60.429	270.803	182.590	45.803	301.165	367.215	129.781	304.872	432.165	131.604	320.529	411.167	220.236	302.361	485.669	128.315	301.967	504.142	197.415	300.554	261.843	137.455	295.342	189.319	140.885	306.832	198.056	230.634	291.425	131.569	129.414	284.849	111.117	200.522	275.282
1563	15.62000	380.548	-140.110	828.082	369.703	-241.501	808.645	207.294	-220.546	805.332	227.565	-115.751	829.859	290.254	-290.083	653.438	298.235	-167.991	600.530	506.615	-231.993	597.010	93.646	-234.657	577.646	553.402	-225.817	531.118	44.249	-234.599	501.336	353.691	-322.715	167.611	259.266	-320.434	174.490	0.000	0.000	0.000	596.400	-179.580	278.709	535.487	-220.123	238.096	19.273	-170.350	242.278	72.739	-210.813	207.984	506.939	47.509	288.173	444.414	34.968	317.974	118.658	60.459	270.712	182.625	45.800	301.116	367.244	129.775	304.862	432.149	131.606	320.506	411.177	220.218	302.361	485.655	128.353	301.942	504.155	197.420	300.526	261.853	137.433	295.290	189.414	140.905	306.737	198.058	230.602	291.339	131.587	129.402	284.786	111.085	200.498	275.246
1564	15.63000	380.555	-140.165	828.087	369.704	-241.563	808.623	207.310	-220.588	805.327	227.543	-115.815	829.909	290.244	-290.059	653.417	298.251	-168.038	600.575	506.603	-231.985	597.005	93.636	-234.636	577.612	553.387	-225.773	531.122	44.253	-234.577	501.331	353.701	-322.735	167.614	259.276	-320.412	174.499	0.000	0.000	0.000	596.455	-179.558	278.748	535.519	-220.076	238.061	19.294	-170.342	242.241	72.740	-210.816	207.973	506.967	47.545	288.156	444.415	34.985	317.982	118.660	60.405	270.721	182.639	45.788	301.092	367.238	129.784	304.884	432.177	131.595	320.530	411.174	220.243	302.338	485.706	128.347	301.968	504.149	197.436	300.524	261.838	137.441	295.157	189.395	140.885	306.663	198.062	230.611	291.260	131.630	129.403	284.740	111.112	200.471	275.218
1565	15.64000	380.567	-140.211	828.110	369.708	-241.600	808.586	207.325	-220.616	805.353	227.578	-115.844	829.934	290.273	-290.059	653.420	298.273	-168.115	600.447	506.604	-231.999	597.016	93.626	-234.639	577.628	553.405	-225.819	531.171	44.281	-234.537	501.229	353.709	-322.705	167.591	259.284	-320.392	174.476	0.000	0.000	0.000	596.504	-179.592	278.772	535.531	-220.054	238.054	19.295	-170.361	242.239	72.734	-210.852	207.973	506.984	47.548	288.134	444.468	34.998	317.994	118.688	60.411	270.614	182.676	45.759	301.014	367.293	129.772	304.887	432.215	131.628	320.520	411.224	220.245	302.333	485.706	128.347	301.948	504.178	197.429	300.536	261.836	137.429	295.129	189.424	140.883	306.616	198.085	230.601	291.240	131.637	129.376	284.700	111.116	200.469	275.169
1566	15.65000	380.596	-140.295	828.152	369.723	-241.674	808.623	207.297	-220.669	805.387	227.587	-115.892	829.953	290.231	-290.058	653.406	298.261	-168.113	600.534	506.576	-231.985	596.991	93.613	-234.619	577.573	553.397	-225.830	531.126	44.217	-234.580	501.314	353.729	-322.702	167.604	259.299	-320.408	174.500	0.000	0.000	0.000	596.461	-179.546	278.739	535.522	-220.042	238.033	19.287	-170.403	242.255	72.760	-210.863	207.932	507.033	47.519	288.164	444.509	34.985	318.008	118.698	60.401	270.591	182.673	45.746	301.013	367.312	129.825	304.881	432.243	131.631	320.533	411.279	220.259	302.354	485.753	128.348	301.950	504.209	197.443	300.528	261.856	137.418	295.065	189.414	140.840	306.599	198.078	230.580	291.123	131.655	129.378	284.644	111.102	200.426	275.163
1567	15.66000	380.602	-140.343	828.136	369.729	-241.725	808.601	207.311	-220.707	805.390	227.617	-115.938	829.991	290.246	-290.058	653.438	298.335	-168.115	600.479	506.580	-231.971	597.014	93.600	-234.604	577.564	553.405	-225.786	531.164	44.266	-234.553	501.262	353.732	-322.688	167.584	259.310	-320.400	174.458	0.000	0.000	0.000	596.463	-179.535	278.728	535.532	-220.058	238.044	19.301	-170.412	242.225	72.752	-210.894	207.943	507.013	47.533	288.133	444.481	35.053	317.962	118.684	60.379	270.532	182.685	45.756	300.966	367.332	129.822	304.891	432.291	131.642	320.537	411.307	220.270	302.393	485.781	128.361	301.966	504.266	197.445	300.535	261.865	137.388	295.053	189.419	140.819	306.556	198.096	230.568	291.106	131.670	129.338	284.625	111.157	200.434	275.084
