NO_OF_FRAMES	1238
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:09:51.002	4128628.66564140
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
240	2.39000	384.528	-140.853	830.245	379.129	-242.395	807.759	215.406	-230.029	808.390	230.151	-124.928	835.628	295.633	-289.264	653.015	301.660	-164.915	604.108	509.935	-235.916	595.075	97.768	-229.292	582.428	559.575	-241.760	533.245	45.728	-235.177	509.307	353.377	-320.329	167.686	259.255	-317.141	175.189	610.535	-193.707	276.403	546.368	-228.532	234.807	10.924	-184.049	244.962	66.799	-220.970	210.757	544.954	38.787	276.449	478.401	45.664	303.878	91.152	50.459	262.602	158.587	52.612	294.857	456.495	168.539	263.552	510.822	141.306	287.525	561.238	209.059	267.866	556.836	106.077	279.349	620.834	135.230	264.618	191.541	170.800	278.857	126.826	147.501	279.870	75.628	213.742	255.478	80.362	104.319	263.601	19.669	130.706	244.726
241	2.40000	384.553	-140.847	830.209	379.159	-242.415	807.769	215.399	-230.024	808.406	230.192	-124.931	835.627	295.634	-289.262	653.025	301.700	-164.897	604.093	509.960	-235.904	595.062	97.790	-229.273	582.441	559.580	-241.767	533.222	45.709	-235.223	509.376	353.368	-320.313	167.670	259.260	-317.146	175.176	610.498	-193.775	276.349	546.292	-228.597	234.828	11.050	-184.128	244.843	66.907	-221.013	210.755	545.125	38.730	276.538	478.566	45.696	304.025	90.984	50.431	262.515	158.377	52.691	294.833	456.849	168.596	263.901	511.139	141.258	287.843	561.652	208.957	268.342	557.235	105.853	279.135	621.709	133.610	263.325	191.163	170.876	278.600	126.416	147.395	279.792	75.276	213.624	255.291	80.074	104.168	263.529	19.336	130.246	244.351
242	2.41000	384.611	-140.842	830.231	379.176	-242.423	807.780	215.449	-230.011	808.422	230.240	-124.916	835.636	295.668	-289.240	653.024	301.675	-164.826	604.042	509.976	-235.900	595.074	97.783	-229.259	582.454	559.616	-241.813	533.258	45.756	-235.206	509.359	353.378	-320.339	167.699	259.261	-317.132	175.188	610.481	-193.851	276.358	546.227	-228.584	234.788	11.066	-184.274	244.890	67.043	-221.130	210.736	545.315	38.630	276.665	478.739	45.698	304.202	90.830	50.402	262.494	158.188	52.755	294.732	457.157	168.621	264.219	511.482	141.209	288.050	561.991	208.944	268.657	557.591	105.631	278.931	622.486	132.052	261.744	190.702	170.893	278.441	126.154	147.391	279.594	74.766	213.615	254.929	79.804	104.088	263.335	19.107	129.965	243.954
243	2.42000	384.653	-140.856	830.235	379.203	-242.431	807.784	215.445	-230.039	808.463	230.280	-124.918	835.645	295.680	-289.221	653.035	301.733	-164.833	604.048	509.992	-235.911	595.073	97.820	-229.231	582.448	559.603	-241.769	533.215	45.780	-235.196	509.346	353.353	-320.341	167.697	259.263	-317.137	175.179	610.431	-193.931	276.358	546.130	-228.621	234.782	11.159	-184.388	244.835	67.180	-221.207	210.752	545.444	38.581	276.721	478.952	45.720	304.398	90.630	50.345	262.405	157.984	52.833	294.634	457.432	168.754	264.481	511.791	141.177	288.207	562.464	208.783	269.046	557.897	105.439	278.815	623.057	130.856	260.555	190.428	171.030	278.219	125.782	147.410	279.371	74.257	213.388	255.025	79.495	103.932	263.225	18.728	129.582	243.831
244	2.43000	384.699	-140.871	830.212	379.245	-242.420	807.762	215.509	-230.015	808.459	230.336	-124.914	835.648	295.698	-289.215	653.044	301.744	-164.805	604.133	510.004	-235.912	595.072	97.826	-229.201	582.483	559.633	-241.791	533.210	45.838	-235.179	509.325	353.366	-320.351	167.686	259.252	-317.142	175.193	610.353	-193.996	276.267	546.041	-228.671	234.795	11.233	-184.529	244.814	67.298	-221.296	210.750	545.587	38.519	276.842	479.138	45.741	304.554	90.435	50.275	262.381	157.841	52.863	294.581	457.668	168.828	264.923	512.102	141.184	288.324	562.854	208.666	269.110	558.149	105.289	278.719	623.500	129.936	259.731	190.133	171.172	277.974	125.431	147.389	279.227	73.867	213.308	254.962	79.254	103.860	263.033	18.393	129.286	243.609
245	2.44000	384.760	-140.879	830.217	379.268	-242.432	807.733	215.519	-230.021	808.474	230.378	-124.899	835.646	295.691	-289.212	653.047	301.818	-164.804	604.108	510.032	-235.924	595.050	97.840	-229.157	582.453	559.643	-241.808	533.217	45.874	-235.174	509.351	353.369	-320.350	167.713	259.257	-317.146	175.180	610.285	-194.094	276.255	545.944	-228.683	234.757	11.321	-184.704	244.807	67.425	-221.378	210.713	545.740	38.462	276.917	479.279	45.770	304.687	90.267	50.232	262.224	157.669	52.900	294.554	457.948	168.853	265.234	512.424	141.149	288.471	563.258	208.530	269.311	558.501	105.158	278.492	623.918	129.159	259.225	189.743	171.268	277.877	125.103	147.340	279.219	73.453	213.191	254.938	79.023	103.794	262.889	18.116	129.073	243.496
246	2.45000	384.784	-140.887	830.189	379.302	-242.427	807.736	215.573	-230.008	808.459	230.412	-124.904	835.666	295.698	-289.191	653.055	301.812	-164.760	604.081	510.034	-235.934	595.048	97.835	-229.133	582.484	559.658	-241.846	533.215	45.828	-235.173	509.387	353.388	-320.358	167.693	259.288	-317.156	175.163	610.243	-194.168	276.198	545.855	-228.687	234.766	11.413	-184.830	244.726	67.535	-221.439	210.688	545.844	38.380	277.002	479.362	45.783	304.825	90.046	50.185	262.132	157.505	52.928	294.485	458.173	168.927	265.327	512.708	141.104	288.690	563.655	208.402	269.538	558.757	104.988	278.556	624.294	128.216	258.705	189.332	171.316	277.843	124.756	147.296	279.147	72.984	213.117	254.903	78.741	103.661	262.832	17.837	128.780	243.225
247	2.46000	384.821	-140.902	830.189	379.323	-242.453	807.774	215.595	-230.023	808.484	230.457	-124.902	835.656	295.703	-289.192	653.063	301.861	-164.734	604.070	510.050	-235.951	595.054	97.841	-229.099	582.457	559.663	-241.880	533.201	45.857	-235.149	509.386	353.401	-320.368	167.671	259.268	-317.162	175.177	610.161	-194.226	276.155	545.760	-228.699	234.722	11.508	-184.963	244.670	67.669	-221.545	210.687	545.957	38.333	277.131	479.442	45.799	304.927	89.841	50.102	262.139	157.320	52.961	294.473	458.380	168.977	265.388	512.889	141.069	288.793	564.133	208.232	269.917	559.033	104.784	278.606	624.728	127.227	258.177	189.059	171.470	277.690	124.471	147.299	279.058	72.439	212.998	254.961	78.443	103.517	262.672	17.428	128.297	242.993
248	2.47000	384.861	-140.890	830.184	379.364	-242.457	807.722	215.585	-230.034	808.492	230.480	-124.918	835.679	295.719	-289.165	653.046	301.875	-164.685	604.131	510.050	-235.979	595.031	97.863	-229.081	582.474	559.660	-241.906	533.171	45.914	-235.135	509.298	353.404	-320.382	167.675	259.286	-317.159	175.163	610.157	-194.310	276.130	545.657	-228.735	234.732	11.633	-185.079	244.569	67.818	-221.671	210.691	546.071	38.208	277.314	479.499	45.797	305.047	89.663	50.042	262.119	157.102	53.013	294.486	458.630	169.019	265.447	513.128	141.003	288.933	564.420	208.138	270.167	559.288	104.567	278.692	624.981	126.577	257.797	188.612	171.551	277.487	124.005	147.296	278.863	71.883	212.791	255.112	78.132	103.331	262.696	17.121	127.859	242.748
249	2.48000	384.868	-140.897	830.194	379.379	-242.464	807.730	215.643	-230.018	808.491	230.548	-124.909	835.691	295.735	-289.139	653.036	301.832	-164.633	604.124	510.075	-235.998	595.034	97.857	-229.025	582.442	559.649	-241.956	533.185	45.837	-235.178	509.441	353.406	-320.382	167.669	259.298	-317.191	175.151	610.103	-194.384	276.118	545.586	-228.750	234.678	11.761	-185.264	244.554	67.980	-221.749	210.666	546.170	38.156	277.418	479.575	45.742	305.202	89.432	49.933	262.187	156.886	53.046	294.512	458.850	169.036	265.599	513.336	140.932	289.015	564.706	208.054	270.488	559.523	104.352	278.772	625.277	125.854	257.442	188.164	171.626	277.407	123.609	147.265	278.837	71.321	212.615	254.933	77.787	103.140	262.680	16.744	127.434	242.333
250	2.49000	384.913	-140.911	830.184	379.419	-242.464	807.727	215.671	-230.004	808.492	230.550	-124.898	835.685	295.739	-289.118	653.037	301.860	-164.648	604.146	510.079	-236.029	595.005	97.867	-229.022	582.491	559.668	-241.983	533.077	45.897	-235.152	509.383	353.422	-320.407	167.686	259.322	-317.199	175.150	610.015	-194.426	276.033	545.512	-228.836	234.671	11.888	-185.436	244.505	68.190	-221.853	210.673	546.249	38.055	277.560	479.649	45.704	305.330	89.207	49.893	262.178	156.622	53.137	294.552	459.025	169.088	265.789	513.566	140.886	289.207	564.906	208.052	270.717	559.702	104.191	278.768	625.538	125.208	257.009	187.653	171.724	277.280	123.193	147.219	278.712	70.793	212.534	254.874	77.456	103.024	262.466	16.374	126.903	242.217
251	2.50000	384.962	-140.914	830.187	379.425	-242.465	807.696	215.656	-230.013	808.523	230.565	-124.902	835.715	295.732	-289.110	653.071	301.813	-164.608	604.185	510.087	-236.030	594.996	97.863	-229.002	582.488	559.658	-242.024	533.102	45.935	-235.177	509.380	353.444	-320.425	167.657	259.309	-317.218	175.173	609.978	-194.539	276.054	545.436	-228.846	234.638	12.036	-185.608	244.465	68.436	-222.000	210.649	546.337	37.917	277.667	479.736	45.641	305.505	88.945	49.793	262.187	156.374	53.211	294.600	459.237	169.034	266.250	513.834	140.812	289.473	565.077	207.987	271.092	559.873	104.021	278.741	625.710	124.466	256.209	187.179	171.842	277.104	122.806	147.240	278.576	70.164	212.302	254.732	77.107	102.914	262.283	16.026	126.535	241.753
252	2.51000	384.995	-140.934	830.195	379.432	-242.485	807.713	215.704	-229.993	808.525	230.623	-124.896	835.759	295.750	-289.114	653.088	301.867	-164.583	604.142	510.099	-236.042	594.986	97.881	-229.029	582.521	559.652	-242.065	533.068	45.925	-235.228	509.387	353.432	-320.433	167.670	259.344	-317.232	175.167	609.954	-194.621	276.059	545.353	-228.918	234.612	12.189	-185.774	244.393	68.676	-222.074	210.627	546.387	37.841	277.757	479.828	45.605	305.677	88.751	49.735	262.170	156.080	53.295	294.614	459.320	169.062	266.563	513.953	140.727	289.632	565.276	207.925	271.352	559.987	103.859	278.673	625.827	123.712	255.436	186.680	171.967	277.029	122.361	147.273	278.389	69.669	212.177	254.645	76.763	102.755	262.270	15.659	126.179	241.509
253	2.52000	385.000	-140.935	830.190	379.444	-242.475	807.693	215.715	-229.990	808.544	230.642	-124.882	835.735	295.756	-289.094	653.084	301.882	-164.574	604.110	510.099	-236.051	594.996	97.843	-229.035	582.554	559.634	-242.099	533.060	45.934	-235.263	509.419	353.469	-320.477	167.694	259.350	-317.260	175.181	609.873	-194.717	275.996	545.257	-229.001	234.610	12.352	-185.942	244.348	68.911	-222.184	210.596	546.454	37.742	277.883	479.891	45.550	305.827	88.513	49.665	262.157	155.898	53.360	294.618	459.376	169.070	266.939	514.100	140.678	289.769	565.575	207.732	271.765	560.147	103.688	278.614	625.940	123.071	254.673	186.301	172.135	276.948	121.859	147.300	278.299	69.260	212.184	254.462	76.490	102.599	262.135	15.284	125.711	241.289
254	2.53000	385.012	-140.918	830.182	379.444	-242.464	807.713	215.757	-229.984	808.560	230.684	-124.856	835.741	295.754	-289.093	653.090	301.784	-164.549	604.182	510.103	-236.049	595.004	97.890	-229.030	582.546	559.662	-242.149	533.068	45.926	-235.286	509.442	353.481	-320.478	167.663	259.350	-317.270	175.183	609.829	-194.817	275.993	545.160	-229.043	234.598	12.504	-186.090	244.277	69.116	-222.258	210.558	546.506	37.631	277.999	479.992	45.514	306.028	88.251	49.595	262.116	155.638	53.418	294.662	459.468	169.090	267.206	514.335	140.580	289.959	565.849	207.583	272.012	560.321	103.496	278.508	625.967	122.541	253.758	185.802	172.262	276.892	121.414	147.159	278.291	68.544	211.978	254.407	76.098	102.396	261.985	14.986	125.366	240.811
255	2.54000	385.022	-140.914	830.136	379.472	-242.493	807.707	215.763	-229.983	808.571	230.643	-124.897	835.775	295.758	-289.092	653.101	301.874	-164.517	604.171	510.121	-236.050	595.023	97.861	-229.050	582.550	559.654	-242.136	533.046	45.962	-235.320	509.399	353.493	-320.515	167.706	259.355	-317.285	175.179	609.690	-194.848	275.924	545.066	-229.126	234.591	12.670	-186.290	244.185	69.330	-222.380	210.524	546.552	37.558	278.034	480.084	45.494	306.162	88.018	49.497	262.121	155.336	53.478	294.762	459.709	168.997	267.644	514.540	140.570	290.042	566.172	207.422	272.077	560.468	103.351	278.392	626.054	122.012	253.261	185.304	172.304	276.905	121.037	147.131	278.209	68.105	211.854	254.476	75.789	102.329	261.787	14.599	125.032	240.753
256	2.55000	385.040	-140.934	830.156	379.490	-242.502	807.723	215.771	-229.991	808.589	230.681	-124.866	835.772	295.769	-289.095	653.108	301.862	-164.544	604.120	510.135	-236.042	595.026	97.882	-229.064	582.541	559.660	-242.154	533.091	45.936	-235.384	509.431	353.478	-320.519	167.685	259.363	-317.310	175.196	609.691	-195.004	275.939	544.934	-229.217	234.618	12.789	-186.466	244.098	69.524	-222.460	210.536	546.597	37.482	278.107	480.183	45.443	306.330	87.818	49.455	262.016	155.114	53.509	294.776	459.822	169.034	267.830	514.773	140.496	290.241	566.391	207.289	272.103	560.626	103.250	278.313	626.139	121.683	252.861	184.851	172.328	276.884	120.685	147.148	277.990	67.759	211.809	254.500	75.498	102.245	261.770	14.247	124.854	240.674
257	2.56000	385.092	-140.951	830.120	379.515	-242.506	807.711	215.799	-229.985	808.593	230.693	-124.865	835.745	295.764	-289.068	653.122	301.848	-164.565	604.164	510.135	-236.042	595.047	97.868	-229.065	582.521	559.683	-242.167	533.099	45.945	-235.389	509.369	353.479	-320.548	167.705	259.371	-317.316	175.186	609.575	-195.071	275.923	544.845	-229.232	234.615	12.891	-186.644	244.017	69.727	-222.594	210.460	546.661	37.398	278.193	480.252	45.429	306.456	87.555	49.359	261.931	154.875	53.494	294.776	459.907	169.069	267.902	514.944	140.418	290.435	566.628	207.149	272.171	560.710	103.119	278.290	626.165	121.302	252.549	184.515	172.407	276.779	120.372	147.087	277.895	67.450	211.784	254.590	75.237	102.138	261.752	13.889	124.574	240.719
258	2.57000	385.096	-140.937	830.158	379.517	-242.503	807.700	215.820	-229.979	808.590	230.729	-124.870	835.755	295.782	-289.098	653.123	301.833	-164.518	604.167	510.149	-236.046	595.038	97.855	-229.102	582.533	559.711	-242.177	533.109	46.017	-235.452	509.340	353.483	-320.560	167.664	259.367	-317.340	175.188	609.543	-195.151	275.895	544.727	-229.276	234.597	13.001	-186.806	243.929	69.846	-222.654	210.395	546.730	37.347	278.315	480.288	45.409	306.516	87.368	49.282	261.922	154.688	53.503	294.682	460.054	169.038	267.949	515.075	140.391	290.520	566.780	207.031	272.176	560.835	103.028	278.246	626.246	120.926	252.214	184.179	172.427	276.661	120.013	146.990	277.895	66.926	211.663	255.037	74.928	101.964	261.703	13.606	124.234	240.548
259	2.58000	385.087	-140.935	830.126	379.528	-242.476	807.686	215.838	-229.975	808.594	230.730	-124.867	835.730	295.768	-289.116	653.121	301.906	-164.562	604.192	510.133	-236.060	595.060	97.892	-229.128	582.485	559.686	-242.194	533.128	46.036	-235.479	509.230	353.496	-320.600	167.675	259.363	-317.367	175.175	609.419	-195.155	275.805	544.652	-229.310	234.592	13.053	-186.972	243.909	69.983	-222.775	210.365	546.765	37.292	278.402	480.367	45.350	306.662	87.200	49.200	261.891	154.491	53.502	294.683	460.144	169.021	267.989	515.162	140.355	290.534	566.899	206.982	272.172	560.901	102.916	278.256	626.275	120.687	251.961	183.854	172.469	276.442	119.714	146.901	277.882	66.644	211.652	255.153	74.631	101.781	261.665	13.380	123.972	240.351
260	2.59000	385.096	-140.937	830.117	379.531	-242.497	807.707	215.801	-230.023	808.597	230.725	-124.874	835.710	295.785	-289.124	653.099	301.842	-164.594	604.161	510.159	-236.088	595.072	97.881	-229.166	582.469	559.719	-242.207	533.105	46.021	-235.598	509.303	353.495	-320.613	167.689	259.366	-317.380	175.189	609.408	-195.263	275.798	544.568	-229.382	234.571	13.120	-187.111	243.841	70.080	-222.880	210.364	546.795	37.216	278.460	480.440	45.313	306.802	87.050	49.121	261.779	154.304	53.476	294.642	460.195	168.972	268.053	515.227	140.303	290.556	566.865	206.985	272.135	560.953	102.885	278.239	626.321	120.530	251.867	183.543	172.464	276.321	119.472	146.797	277.860	66.410	211.610	255.226	74.424	101.642	261.616	13.128	123.710	240.135
261	2.60000	385.087	-140.924	830.111	379.531	-242.485	807.681	215.832	-230.013	808.597	230.723	-124.899	835.689	295.791	-289.158	653.115	301.885	-164.600	604.105	510.182	-236.107	595.052	97.920	-229.231	582.446	559.710	-242.238	533.113	46.076	-235.683	509.260	353.499	-320.629	167.670	259.368	-317.395	175.182	609.409	-195.346	275.792	544.535	-229.376	234.551	13.132	-187.293	243.839	70.142	-222.976	210.349	546.846	37.153	278.517	480.499	45.290	306.850	86.899	48.991	261.801	154.215	53.433	294.550	460.203	168.949	268.136	515.247	140.276	290.527	566.829	207.000	272.071	560.976	102.806	278.212	626.352	120.354	251.739	183.319	172.411	276.225	119.317	146.744	277.680	66.119	211.528	255.080	74.268	101.530	261.479	12.861	123.356	240.051
262	2.61000	385.070	-140.928	830.095	379.537	-242.491	807.704	215.799	-230.057	808.592	230.720	-124.900	835.679	295.798	-289.173	653.099	301.852	-164.590	604.170	510.164	-236.124	595.034	97.894	-229.301	582.439	559.715	-242.243	533.059	46.049	-235.767	509.241	353.498	-320.638	167.681	259.391	-317.430	175.172	609.381	-195.368	275.742	544.507	-229.422	234.519	13.194	-187.400	243.784	70.186	-223.079	210.321	546.853	37.130	278.543	480.499	45.243	306.941	86.758	48.864	261.761	154.067	53.400	294.549	460.194	168.922	268.214	515.264	140.194	290.662	566.867	206.970	272.057	560.981	102.714	278.190	626.347	120.152	251.551	183.151	172.500	276.010	119.061	146.676	277.500	65.803	211.376	254.922	74.187	101.446	261.316	12.743	123.056	239.899
263	2.62000	385.058	-140.912	830.058	379.532	-242.480	807.687	215.837	-230.041	808.588	230.695	-124.917	835.645	295.838	-289.211	653.094	301.901	-164.683	604.088	510.184	-236.164	595.036	97.933	-229.350	582.406	559.737	-242.284	533.073	46.104	-235.870	509.213	353.517	-320.659	167.664	259.399	-317.433	175.175	609.441	-195.509	275.831	544.520	-229.447	234.516	13.204	-187.562	243.783	70.205	-223.176	210.329	546.833	37.042	278.611	480.498	45.203	307.024	86.680	48.760	261.652	153.945	53.370	294.538	460.219	168.934	268.316	515.299	140.194	290.674	566.930	206.881	272.157	560.976	102.657	278.209	626.375	119.902	251.484	182.925	172.494	275.955	118.825	146.565	277.477	65.510	211.165	254.874	74.067	101.298	261.098	12.597	122.769	239.811
264	2.63000	385.020	-140.935	830.025	379.536	-242.519	807.733	215.791	-230.116	808.607	230.725	-124.908	835.594	295.839	-289.244	653.095	301.862	-164.666	604.131	510.196	-236.177	595.030	97.921	-229.419	582.402	559.751	-242.323	533.053	46.127	-235.926	509.174	353.540	-320.689	167.674	259.400	-317.460	175.168	609.433	-195.489	275.774	544.527	-229.504	234.492	13.221	-187.683	243.731	70.237	-223.333	210.308	546.843	37.012	278.639	480.471	45.138	307.058	86.586	48.666	261.553	153.852	53.319	294.492	460.218	168.919	268.475	515.297	140.121	290.754	566.930	206.829	272.166	560.990	102.578	278.197	626.345	119.706	251.376	182.799	172.501	275.919	118.684	146.519	277.410	65.287	211.031	254.832	73.910	101.093	261.067	12.375	122.446	239.782
265	2.64000	385.051	-140.956	830.049	379.525	-242.525	807.756	215.815	-230.131	808.600	230.691	-124.959	835.596	295.869	-289.280	653.077	301.875	-164.722	604.104	510.200	-236.190	595.012	97.921	-229.483	582.400	559.748	-242.341	533.023	46.126	-235.993	509.148	353.551	-320.670	167.667	259.423	-317.495	175.181	609.401	-195.490	275.767	544.547	-229.507	234.492	13.215	-187.792	243.718	70.248	-223.437	210.248	546.851	36.983	278.728	480.448	45.094	307.135	86.518	48.558	261.497	153.798	53.212	294.436	460.212	168.951	268.509	515.372	140.055	290.883	567.003	206.759	272.235	560.975	102.496	278.268	626.381	119.503	251.380	182.643	172.464	275.866	118.489	146.376	277.440	65.049	210.883	254.873	73.762	100.918	261.030	12.196	122.106	239.999
266	2.65000	384.990	-140.932	830.011	379.545	-242.546	807.747	215.803	-230.180	808.584	230.643	-124.997	835.569	295.885	-289.319	653.085	301.906	-164.801	604.095	510.208	-236.240	595.017	97.947	-229.530	582.360	559.753	-242.361	533.032	46.127	-236.064	509.167	353.572	-320.674	167.663	259.449	-317.495	175.147	609.382	-195.524	275.784	544.508	-229.559	234.485	13.193	-187.928	243.718	70.244	-223.578	210.234	546.816	36.924	278.772	480.411	45.065	307.180	86.444	48.426	261.449	153.741	53.132	294.396	460.164	168.862	268.627	515.363	139.996	290.932	567.068	206.667	272.252	561.019	102.406	278.341	626.374	119.310	251.404	182.509	172.407	275.778	118.456	146.330	277.328	64.755	210.663	255.009	73.678	100.717	261.082	12.035	121.793	240.188
267	2.66000	384.989	-140.942	830.003	379.545	-242.546	807.760	215.849	-230.206	808.562	230.624	-125.037	835.545	295.871	-289.389	653.090	301.886	-164.765	604.063	510.217	-236.254	595.018	97.950	-229.605	582.365	559.776	-242.384	533.055	46.129	-236.109	509.143	353.609	-320.691	167.672	259.462	-317.537	175.146	609.383	-195.535	275.809	544.530	-229.562	234.480	13.223	-188.064	243.682	70.248	-223.707	210.184	546.825	36.921	278.842	480.377	45.043	307.247	86.398	48.316	261.446	153.704	53.008	294.348	460.265	168.742	268.875	515.390	139.971	290.962	567.198	206.538	272.383	561.063	102.312	278.354	626.424	119.175	251.480	182.339	172.381	275.701	118.229	146.139	277.504	64.433	210.455	255.251	73.585	100.555	261.053	11.894	121.395	240.338
268	2.67000	384.991	-140.961	829.991	379.556	-242.562	807.787	215.829	-230.284	808.576	230.589	-125.097	835.517	295.908	-289.428	653.076	301.861	-164.859	604.120	510.229	-236.279	595.048	97.949	-229.661	582.361	559.788	-242.388	533.055	46.096	-236.193	509.189	353.631	-320.700	167.651	259.501	-317.577	175.150	609.356	-195.575	275.821	544.497	-229.580	234.492	13.205	-188.183	243.697	70.244	-223.854	210.165	546.850	36.850	278.969	480.389	45.029	307.342	86.321	48.163	261.458	153.623	52.911	294.366	460.259	168.929	268.711	515.440	139.976	291.012	567.291	206.475	272.299	561.053	102.307	278.434	626.444	119.153	251.605	182.188	172.298	275.677	118.087	145.996	277.558	64.219	210.259	255.366	73.479	100.366	261.117	11.715	121.020	240.536
