NO_OF_FRAMES	992
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:08:38.998	4128556.66160880
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
962	9.61000	383.509	-142.363	833.037	374.437	-242.813	807.394	211.547	-224.561	806.409	229.553	-120.894	837.402	295.520	-284.991	654.319	301.332	-164.083	601.892	508.231	-237.058	595.883	99.623	-231.964	584.521	559.008	-251.266	536.218	45.636	-249.656	515.831	353.612	-323.158	167.552	259.685	-319.785	175.020	608.650	-235.149	271.719	539.344	-267.868	235.009	5.124	-229.508	245.565	65.294	-265.185	213.765	546.539	2.403	274.196	484.102	-3.897	305.663	82.915	13.939	254.979	146.329	4.653	287.125	400.530	79.739	274.344	476.557	92.223	300.663	460.511	181.047	279.458	528.204	87.598	282.150	543.817	155.151	283.210	229.423	88.613	257.356	152.596	98.276	279.857	155.163	187.138	265.369	95.182	83.780	262.824	65.864	147.877	268.689
963	9.62000	383.547	-142.394	833.045	374.471	-242.834	807.388	211.556	-224.562	806.393	229.610	-120.910	837.446	295.605	-284.934	654.283	301.464	-164.162	601.750	508.255	-237.025	595.887	99.634	-231.920	584.533	559.032	-251.216	536.229	45.666	-249.626	515.811	353.608	-323.136	167.560	259.697	-319.765	175.025	608.685	-235.109	271.781	539.363	-267.809	235.023	5.081	-229.516	245.659	65.274	-265.145	213.810	546.587	2.435	274.212	484.148	-3.840	305.670	82.916	13.983	255.007	146.362	4.696	287.125	400.558	79.802	274.341	476.578	92.274	300.667	460.574	181.078	279.471	528.251	87.661	282.129	543.843	155.193	283.163	229.446	88.612	257.414	152.663	98.239	280.059	155.209	187.185	265.377	95.213	83.817	262.834	65.725	147.743	268.913
964	9.63000	383.599	-142.429	833.055	374.498	-242.848	807.378	211.572	-224.572	806.403	229.631	-120.927	837.449	295.619	-284.912	654.300	301.467	-164.076	601.859	508.300	-236.986	595.880	99.681	-231.902	584.561	559.063	-251.153	536.227	45.679	-249.600	515.858	353.608	-323.097	167.549	259.701	-319.731	175.016	608.738	-235.077	271.787	539.405	-267.771	235.008	5.109	-229.440	245.655	65.231	-265.111	213.864	546.591	2.512	274.187	484.178	-3.805	305.671	82.900	14.007	255.086	146.340	4.715	287.187	400.558	79.832	274.383	476.587	92.293	300.765	460.551	181.120	279.439	528.279	87.624	282.228	543.828	155.249	283.164	229.391	88.582	257.574	152.615	98.351	279.907	155.229	187.199	265.390	95.214	83.841	262.854	65.728	147.734	269.000
965	9.64000	383.646	-142.439	833.074	374.545	-242.849	807.366	211.637	-224.547	806.404	229.679	-120.936	837.457	295.603	-284.899	654.308	301.577	-164.105	601.771	508.316	-236.955	595.871	99.689	-231.888	584.602	559.100	-251.135	536.204	45.724	-249.572	515.866	353.609	-323.090	167.550	259.694	-319.736	175.042	608.821	-235.080	271.862	539.452	-267.713	235.056	5.079	-229.412	245.713	65.226	-265.037	213.868	546.606	2.543	274.182	484.138	-3.732	305.665	82.893	14.036	255.105	146.351	4.757	287.231	400.575	79.892	274.409	476.580	92.329	300.779	460.573	181.157	279.453	528.262	87.688	282.205	543.837	155.316	283.165	229.410	88.598	257.642	152.641	98.280	280.170	155.232	187.225	265.450	95.206	83.871	262.914	65.766	147.799	269.013
966	9.65000	383.666	-142.437	833.057	374.581	-242.847	807.351	211.638	-224.579	806.418	229.714	-120.943	837.492	295.668	-284.901	654.309	301.621	-164.081	601.831	508.357	-236.918	595.881	99.708	-231.854	584.612	559.120	-251.070	536.193	45.758	-249.532	515.898	353.616	-323.055	167.550	259.683	-319.705	175.057	608.872	-235.002	271.855	539.494	-267.634	235.028	5.078	-229.364	245.742	65.215	-265.038	213.921	546.640	2.619	274.227	484.190	-3.699	305.744	82.880	14.053	255.201	146.342	4.767	287.270	400.545	79.983	274.451	476.599	92.360	300.804	460.531	181.206	279.456	528.299	87.722	282.245	543.823	155.370	283.189	229.486	88.683	257.587	152.629	98.314	280.247	155.283	187.381	265.341	95.247	83.930	262.924	65.950	148.011	268.857
967	9.66000	383.683	-142.404	833.051	374.598	-242.836	807.363	211.674	-224.582	806.403	229.753	-120.936	837.496	295.684	-284.861	654.298	301.551	-164.079	601.819	508.384	-236.880	595.875	99.744	-231.827	584.662	559.145	-251.060	536.203	45.788	-249.505	515.949	353.601	-323.063	167.609	259.694	-319.666	175.061	608.832	-234.878	271.779	539.534	-267.579	235.035	5.039	-229.331	245.802	65.183	-265.019	213.995	546.631	2.654	274.224	484.170	-3.629	305.729	82.916	14.143	255.203	146.352	4.814	287.324	400.560	80.056	274.463	476.589	92.437	300.781	460.524	181.248	279.457	528.307	87.752	282.281	543.833	155.390	283.216	229.396	88.732	257.733	152.663	98.433	280.189	155.276	187.304	265.515	95.234	83.973	262.979	65.963	148.068	268.939
968	9.67000	383.745	-142.419	833.082	374.647	-242.859	807.361	211.724	-224.569	806.414	229.755	-120.959	837.513	295.704	-284.857	654.326	301.607	-164.186	601.798	508.406	-236.858	595.872	99.763	-231.805	584.671	559.189	-251.002	536.183	45.771	-249.496	515.985	353.599	-323.030	167.599	259.703	-319.647	175.046	608.893	-234.812	271.835	539.577	-267.500	235.007	5.026	-229.279	245.823	65.165	-264.932	213.980	546.629	2.726	274.248	484.173	-3.553	305.788	82.903	14.172	255.257	146.354	4.872	287.347	400.552	80.168	274.556	476.599	92.491	300.809	460.510	181.293	279.433	528.296	87.828	282.268	543.786	155.470	283.245	229.376	88.785	257.840	152.653	98.484	280.260	155.260	187.342	265.696	95.253	84.023	263.016	65.825	147.960	269.159
969	9.68000	383.758	-142.419	833.082	374.693	-242.850	807.330	211.777	-224.564	806.413	229.827	-120.942	837.490	295.731	-284.871	654.341	301.633	-164.098	601.829	508.428	-236.833	595.867	99.771	-231.784	584.691	559.221	-250.977	536.200	45.787	-249.495	516.040	353.614	-323.017	167.628	259.715	-319.621	175.070	608.880	-234.707	271.787	539.599	-267.486	235.020	5.009	-229.223	245.856	65.154	-264.868	214.000	546.644	2.788	274.278	484.157	-3.483	305.830	82.896	14.215	255.320	146.337	4.922	287.441	400.554	80.217	274.566	476.585	92.552	300.796	460.475	181.358	279.389	528.245	87.918	282.344	543.769	155.536	283.262	229.507	88.935	257.770	152.591	98.430	280.472	155.236	187.397	265.767	95.245	84.088	263.061	65.803	147.976	269.219
970	9.69000	383.783	-142.421	833.059	374.717	-242.837	807.351	211.818	-224.583	806.433	229.841	-120.946	837.490	295.766	-284.825	654.322	301.709	-164.122	601.798	508.467	-236.804	595.857	99.809	-231.771	584.717	559.246	-250.937	536.175	45.803	-249.451	516.037	353.607	-322.971	167.610	259.708	-319.603	175.088	608.939	-234.647	271.758	539.655	-267.368	234.942	4.998	-229.172	245.962	65.144	-264.805	214.010	546.670	2.867	274.332	484.199	-3.438	305.844	82.910	14.304	255.318	146.341	4.967	287.519	400.595	80.261	274.566	476.575	92.616	300.834	460.485	181.410	279.354	528.327	87.957	282.399	543.766	155.611	283.251	229.526	88.988	257.906	152.618	98.532	280.539	155.265	187.423	265.877	95.253	84.136	263.110	65.840	148.060	269.223
971	9.70000	383.850	-142.378	833.013	374.752	-242.804	807.334	211.848	-224.574	806.422	229.888	-120.952	837.493	295.801	-284.819	654.301	301.751	-164.131	601.862	508.492	-236.788	595.838	99.828	-231.765	584.744	559.275	-250.905	536.166	45.827	-249.430	516.065	353.612	-322.969	167.614	259.710	-319.577	175.112	608.958	-234.581	271.775	539.652	-267.300	234.911	4.995	-229.118	245.979	65.146	-264.755	214.047	546.687	2.953	274.350	484.227	-3.387	305.898	82.924	14.331	255.391	146.332	5.025	287.582	400.654	80.388	274.489	476.588	92.707	300.806	460.456	181.465	279.306	528.311	88.031	282.427	543.793	155.659	283.282	229.528	89.047	258.064	152.609	98.557	280.574	155.290	187.486	265.944	95.254	84.211	263.123	66.034	148.336	268.959
972	9.71000	383.871	-142.383	833.049	374.823	-242.796	807.327	211.885	-224.580	806.452	229.914	-120.959	837.503	295.779	-284.823	654.350	301.726	-164.132	601.870	508.509	-236.763	595.855	99.830	-231.743	584.751	559.305	-250.873	536.148	45.856	-249.387	516.052	353.616	-322.942	167.606	259.714	-319.567	175.115	608.938	-234.494	271.733	539.684	-267.225	234.907	4.994	-229.061	246.009	65.142	-264.688	214.038	546.736	2.999	274.428	484.248	-3.319	305.952	82.932	14.405	255.369	146.320	5.080	287.643	400.682	80.432	274.452	476.560	92.802	300.867	460.428	181.536	279.208	528.315	88.129	282.432	543.780	155.749	283.303	229.546	89.152	258.133	152.598	98.637	280.590	155.334	187.592	265.962	95.257	84.272	263.123	66.040	148.404	268.973
973	9.72000	383.912	-142.364	833.069	374.846	-242.793	807.328	211.918	-224.570	806.436	229.960	-120.945	837.511	295.858	-284.787	654.308	301.773	-164.177	601.870	508.543	-236.748	595.833	99.844	-231.734	584.778	559.322	-250.838	536.135	45.851	-249.367	516.081	353.626	-322.964	167.630	259.714	-319.561	175.143	608.993	-234.450	271.730	539.681	-267.146	234.888	4.994	-229.002	246.034	65.144	-264.636	214.069	546.728	3.081	274.431	484.278	-3.234	305.945	82.927	14.432	255.427	146.343	5.117	287.646	400.762	80.508	274.457	476.575	92.863	300.828	460.429	181.602	279.160	528.359	88.184	282.466	543.783	155.807	283.322	229.526	89.200	258.250	152.648	98.680	280.680	155.262	187.659	266.151	95.207	84.233	263.215	66.040	148.447	269.014
974	9.73000	383.963	-142.329	833.054	374.866	-242.764	807.338	211.954	-224.540	806.426	230.021	-120.901	837.514	295.861	-284.785	654.340	301.817	-164.196	601.910	508.579	-236.706	595.831	99.880	-231.685	584.778	559.348	-250.793	536.118	45.893	-249.327	516.105	353.626	-322.946	167.638	259.713	-319.562	175.141	608.985	-234.357	271.708	539.670	-267.064	234.839	5.019	-228.940	246.058	65.158	-264.573	214.055	546.770	3.132	274.480	484.276	-3.182	305.959	82.931	14.494	255.456	146.332	5.167	287.726	400.823	80.687	274.417	476.580	92.948	300.824	460.412	181.661	279.151	528.368	88.289	282.478	543.799	155.882	283.358	229.555	89.236	258.328	152.657	98.721	280.756	155.304	187.720	266.297	95.276	84.389	263.260	66.075	148.492	269.115
975	9.74000	383.995	-142.322	833.040	374.919	-242.751	807.337	211.957	-224.523	806.468	230.036	-120.905	837.518	295.864	-284.749	654.336	301.870	-164.165	601.896	508.592	-236.693	595.823	99.903	-231.692	584.810	559.354	-250.780	536.103	45.864	-249.308	516.154	353.635	-322.946	167.618	259.719	-319.550	175.125	608.983	-234.292	271.676	539.670	-266.943	234.803	4.982	-228.903	246.110	65.154	-264.544	214.098	546.810	3.216	274.534	484.293	-3.100	305.990	82.959	14.543	255.505	146.344	5.212	287.782	400.883	80.795	274.434	476.638	93.032	300.792	460.465	181.745	279.111	528.407	88.337	282.454	543.841	155.951	283.342	229.587	89.302	258.445	152.625	98.731	280.960	155.353	187.768	266.425	95.216	84.317	263.373	66.112	148.531	269.286
976	9.75000	384.013	-142.318	833.020	374.945	-242.727	807.320	211.994	-224.494	806.482	230.072	-120.864	837.520	295.878	-284.747	654.365	301.824	-164.217	601.948	508.627	-236.688	595.830	99.915	-231.665	584.811	559.357	-250.742	536.111	45.868	-249.274	516.154	353.660	-322.923	167.630	259.737	-319.541	175.140	609.011	-234.283	271.730	539.669	-266.898	234.799	5.013	-228.830	246.092	65.184	-264.479	214.108	546.818	3.272	274.569	484.332	-3.033	306.024	82.977	14.595	255.583	146.381	5.238	287.853	400.916	80.855	274.499	476.680	93.103	300.783	460.486	181.823	279.107	528.420	88.414	282.453	543.874	156.015	283.374	229.713	89.356	258.542	152.635	98.756	281.088	155.375	187.720	266.726	95.292	84.404	263.461	66.130	148.615	269.445
977	9.76000	384.037	-142.275	833.010	374.973	-242.721	807.318	212.029	-224.463	806.484	230.135	-120.806	837.497	295.858	-284.753	654.397	301.880	-164.166	601.910	508.629	-236.653	595.819	99.910	-231.646	584.857	559.391	-250.731	536.116	45.886	-249.240	516.178	353.669	-322.935	167.633	259.768	-319.569	175.130	608.965	-234.203	271.713	539.646	-266.849	234.802	5.046	-228.798	246.120	65.171	-264.419	214.131	546.855	3.319	274.621	484.360	-2.990	306.022	83.005	14.654	255.601	146.425	5.293	287.907	401.011	80.874	274.684	476.691	93.174	300.801	460.492	181.864	279.110	528.452	88.457	282.459	543.916	156.046	283.283	229.743	89.373	258.656	152.675	98.802	281.198	155.410	187.734	266.899	95.389	84.545	263.503	66.215	148.693	269.537
978	9.77000	384.107	-142.279	832.994	374.998	-242.703	807.313	212.048	-224.430	806.512	230.172	-120.778	837.521	295.913	-284.701	654.372	301.930	-164.147	601.907	508.638	-236.636	595.826	99.933	-231.610	584.862	559.409	-250.678	536.078	45.902	-249.224	516.215	353.691	-322.946	167.642	259.790	-319.565	175.131	609.003	-234.216	271.761	539.632	-266.791	234.789	5.067	-228.756	246.110	65.212	-264.395	214.136	546.879	3.384	274.590	484.378	-2.918	306.039	83.041	14.711	255.649	146.428	5.313	287.970	401.026	81.056	274.701	476.703	93.194	300.840	460.495	181.914	279.178	528.453	88.483	282.462	543.960	156.138	283.292	229.804	89.384	258.871	152.739	98.888	281.249	155.425	187.786	267.004	95.384	84.521	263.605	66.273	148.712	269.630
979	9.78000	384.144	-142.218	832.978	375.012	-242.656	807.328	212.073	-224.376	806.498	230.221	-120.725	837.504	295.935	-284.643	654.375	301.859	-164.166	601.883	508.653	-236.614	595.830	99.928	-231.586	584.894	559.444	-250.632	536.063	45.875	-249.209	516.233	353.707	-322.969	167.651	259.804	-319.570	175.134	608.959	-234.115	271.705	539.631	-266.745	234.786	5.076	-228.710	246.132	65.244	-264.340	214.123	546.849	3.453	274.573	484.428	-2.893	306.122	83.084	14.745	255.712	146.437	5.338	288.025	401.124	81.078	275.120	476.755	93.270	300.855	460.573	181.954	279.296	528.493	88.552	282.476	543.993	156.162	283.299	229.870	89.406	259.007	152.720	98.887	281.350	155.498	187.863	267.072	95.387	84.528	263.682	66.284	148.744	269.673
980	9.79000	384.157	-142.212	832.948	375.037	-242.638	807.304	212.082	-224.338	806.526	230.247	-120.675	837.494	295.922	-284.628	654.415	301.904	-164.186	601.890	508.654	-236.571	595.833	99.949	-231.554	584.900	559.424	-250.632	536.111	45.905	-249.178	516.243	353.730	-322.972	167.623	259.805	-319.582	175.161	608.946	-234.087	271.699	539.619	-266.698	234.757	5.146	-228.656	246.113	65.282	-264.300	214.157	546.851	3.502	274.575	484.458	-2.870	306.146	83.072	14.779	255.733	146.450	5.345	288.102	401.215	81.158	275.364	476.773	93.307	300.907	460.629	182.001	279.476	528.495	88.583	282.456	543.968	156.204	283.304	229.904	89.436	259.198	152.734	98.912	281.425	155.538	187.907	267.173	95.437	84.587	263.709	66.319	148.777	269.670
981	9.80000	384.179	-142.163	832.954	375.046	-242.587	807.317	212.130	-224.288	806.539	230.266	-120.634	837.492	295.916	-284.610	654.430	301.987	-164.192	601.922	508.683	-236.544	595.852	99.969	-231.538	584.925	559.441	-250.593	536.091	45.938	-249.143	516.235	353.721	-322.979	167.649	259.836	-319.599	175.106	609.008	-234.114	271.761	539.628	-266.666	234.767	5.151	-228.640	246.136	65.331	-264.260	214.138	546.884	3.467	274.625	484.471	-2.836	306.133	83.172	14.838	255.742	146.486	5.401	288.142	401.214	81.301	275.536	476.811	93.331	301.011	460.699	182.071	279.633	528.522	88.599	282.487	544.028	156.230	283.314	229.644	89.367	259.641	152.848	98.934	281.515	155.517	187.898	267.320	95.439	84.615	263.780	66.369	148.835	269.642
982	9.81000	384.199	-142.122	832.927	375.075	-242.536	807.323	212.181	-224.225	806.530	230.302	-120.568	837.504	295.927	-284.574	654.454	301.902	-164.137	601.857	508.698	-236.511	595.848	99.966	-231.519	584.936	559.463	-250.558	536.109	45.920	-249.121	516.267	353.739	-323.001	167.609	259.858	-319.622	175.099	608.962	-234.041	271.658	539.607	-266.662	234.773	5.170	-228.619	246.131	65.348	-264.235	214.168	546.886	3.510	274.646	484.481	-2.826	306.204	83.183	14.833	255.761	146.516	5.422	288.147	401.246	81.401	275.718	476.860	93.346	301.070	460.741	182.099	279.866	528.524	88.622	282.472	544.007	156.228	283.351	229.653	89.383	259.709	152.814	98.953	281.566	155.583	187.943	267.281	95.520	84.616	263.906	66.379	148.833	269.703
983	9.82000	384.227	-142.059	832.930	375.090	-242.498	807.327	212.181	-224.199	806.555	230.300	-120.546	837.505	295.905	-284.566	654.495	301.970	-164.129	601.892	508.700	-236.460	595.865	99.968	-231.501	584.954	559.452	-250.500	536.107	45.960	-249.097	516.272	353.749	-323.017	167.637	259.857	-319.646	175.111	608.998	-234.036	271.683	539.639	-266.673	234.786	5.206	-228.597	246.141	65.368	-264.221	214.172	546.843	3.568	274.567	484.513	-2.845	306.253	83.250	14.861	255.802	146.539	5.432	288.237	401.264	81.478	275.845	476.904	93.355	301.139	460.809	182.104	280.086	528.525	88.656	282.493	544.051	156.238	283.363	229.705	89.406	259.703	152.884	98.998	281.625	155.522	187.919	267.464	95.538	84.617	263.919	66.420	148.869	269.727
984	9.83000	384.284	-142.023	832.913	375.114	-242.449	807.336	212.180	-224.161	806.583	230.316	-120.492	837.467	295.902	-284.496	654.520	301.937	-164.119	601.876	508.710	-236.425	595.878	99.972	-231.471	584.964	559.475	-250.489	536.134	45.927	-249.082	516.318	353.755	-323.054	167.650	259.845	-319.655	175.103	608.990	-234.019	271.704	539.635	-266.652	234.820	5.235	-228.582	246.153	65.407	-264.195	214.194	546.877	3.504	274.672	484.485	-2.817	306.232	83.226	14.864	255.821	146.542	5.445	288.254	401.289	81.556	275.921	476.846	93.423	301.189	460.766	182.131	280.308	528.552	88.732	282.481	544.007	156.238	283.449	229.726	89.410	259.724	152.902	98.989	281.641	155.648	187.969	267.335	95.580	84.659	263.924	66.456	148.871	269.762
985	9.84000	384.234	-141.937	832.888	375.130	-242.405	807.323	212.211	-224.104	806.575	230.353	-120.425	837.479	295.831	-284.496	654.600	301.957	-164.076	601.841	508.708	-236.376	595.910	99.975	-231.445	584.981	559.494	-250.445	536.169	45.949	-249.059	516.326	353.768	-323.085	167.645	259.844	-319.703	175.128	609.013	-234.045	271.827	539.670	-266.662	234.829	5.284	-228.545	246.136	65.448	-264.224	214.237	546.835	3.542	274.699	484.443	-2.812	306.236	83.254	14.889	255.827	146.597	5.466	288.237	401.349	81.656	275.982	476.930	93.311	301.363	460.802	182.165	280.466	528.548	88.630	282.607	543.959	156.259	283.511	229.701	89.414	259.767	152.904	98.991	281.655	155.629	187.952	267.392	95.561	84.638	263.969	66.505	148.896	269.774
986	9.85000	384.273	-141.898	832.905	375.128	-242.335	807.333	212.224	-224.063	806.597	230.351	-120.361	837.460	295.877	-284.470	654.617	301.955	-164.064	601.862	508.715	-236.333	595.918	99.970	-231.413	585.000	559.492	-250.417	536.208	45.959	-249.037	516.345	353.761	-323.124	167.637	259.870	-319.717	175.100	609.057	-234.090	271.857	539.678	-266.676	234.847	5.315	-228.545	246.150	65.486	-264.150	214.216	546.841	3.531	274.692	484.474	-2.844	306.258	83.286	14.876	255.890	146.597	5.464	288.277	401.343	81.680	276.127	476.882	93.343	301.328	460.806	182.175	280.638	528.512	88.643	282.633	543.899	156.256	283.570	229.782	89.454	259.717	152.924	99.009	281.658	155.633	187.966	267.392	95.617	84.672	263.890	66.493	148.889	269.760
987	9.86000	384.273	-141.831	832.884	375.135	-242.278	807.357	212.221	-224.008	806.598	230.369	-120.316	837.470	295.855	-284.459	654.651	301.952	-164.071	601.871	508.729	-236.304	595.954	99.972	-231.375	585.034	559.535	-250.378	536.217	45.956	-248.999	516.378	353.778	-323.149	167.619	259.869	-319.755	175.104	609.028	-234.021	271.822	539.686	-266.707	234.902	5.328	-228.563	246.170	65.497	-264.184	214.218	546.842	3.537	274.674	484.469	-2.829	306.272	83.325	14.863	255.881	146.594	5.473	288.293	401.382	81.631	276.305	476.937	93.357	301.305	460.897	182.158	280.777	528.545	88.631	282.599	543.903	156.258	283.509	229.772	89.441	259.765	152.956	99.014	281.627	155.661	187.993	267.336	95.661	84.684	263.868	66.515	148.881	269.731
988	9.87000	384.263	-141.778	832.857	375.123	-242.222	807.366	212.218	-223.939	806.616	230.356	-120.273	837.438	295.897	-284.380	654.624	301.971	-164.022	601.863	508.726	-236.272	595.966	99.982	-231.318	585.041	559.524	-250.344	536.260	45.935	-248.961	516.385	353.771	-323.203	167.619	259.888	-319.756	175.086	609.053	-234.046	271.864	539.721	-266.717	234.912	5.362	-228.560	246.160	65.511	-264.202	214.224	546.875	3.504	274.648	484.502	-2.835	306.304	83.302	14.867	255.855	146.625	5.464	288.261	401.392	81.565	276.469	476.913	93.337	301.328	460.851	182.131	280.788	528.546	88.619	282.548	543.891	156.251	283.434	229.840	89.438	259.696	152.972	99.031	281.608	155.634	187.955	267.323	95.665	84.697	263.874	66.515	148.867	269.706
989	9.88000	384.257	-141.715	832.839	375.105	-242.177	807.375	212.191	-223.883	806.600	230.358	-120.188	837.439	295.938	-284.358	654.650	301.957	-164.029	601.824	508.728	-236.265	595.994	99.959	-231.277	585.049	559.530	-250.354	536.278	45.956	-248.875	516.373	353.773	-323.229	167.594	259.900	-319.795	175.074	609.076	-234.079	271.899	539.739	-266.750	234.937	5.355	-228.564	246.164	65.536	-264.222	214.267	546.898	3.493	274.616	484.542	-2.863	306.298	83.349	14.877	255.799	146.633	5.448	288.287	401.409	81.548	276.600	476.935	93.304	301.301	460.823	182.128	280.714	528.533	88.631	282.511	543.870	156.236	283.377	229.877	89.457	259.679	152.993	98.999	281.572	155.655	187.932	267.261	95.645	84.632	263.894	66.493	148.828	269.706
990	9.89000	384.236	-141.671	832.842	375.084	-242.129	807.384	212.160	-223.830	806.634	230.348	-120.131	837.430	295.937	-284.323	654.675	301.935	-163.983	601.849	508.713	-236.223	596.010	99.951	-231.234	585.080	559.534	-250.338	536.323	45.934	-248.865	516.428	353.804	-323.270	167.581	259.907	-319.815	175.059	609.073	-234.090	271.910	539.748	-266.782	234.992	5.365	-228.579	246.181	65.550	-264.233	214.280	546.891	3.477	274.547	484.552	-2.853	306.290	83.361	14.854	255.754	146.649	5.456	288.236	401.401	81.549	276.700	476.942	93.293	301.254	460.815	182.135	280.613	528.565	88.600	282.468	543.930	156.234	283.287	229.856	89.423	259.692	152.979	98.994	281.533	155.719	187.942	267.166	95.695	84.660	263.780	66.521	148.819	269.636
